charge,anlage,area,product,recipe,start,ende,diff,diffm
6295069_6295077,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-21 17:45:59.489000+00:00,2020-05-21 18:52:01.593000+00:00,0 days 01:06:02.104000,66.03506666666667
6295078_6295082,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-21 16:58:56.674000+00:00,2020-05-21 17:22:18.953000+00:00,0 days 00:23:22.279000,23.371316666666665
6295083_6295087,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-21 17:46:16.826000+00:00,2020-05-21 18:01:53.945000+00:00,0 days 00:15:37.119000,15.61865
6295105_6295109,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-21 17:23:02.282000+00:00,2020-05-21 17:45:52.367000+00:00,0 days 00:22:50.085000,22.83475
6295150_6295154,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-21 18:02:34.683000+00:00,2020-05-21 18:31:54.188000+00:00,0 days 00:29:19.505000,29.32508333333333
6295326_6295330,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-21 20:40:43.578000+00:00,2020-05-21 21:51:26.285000+00:00,0 days 01:10:42.707000,70.71178333333333
6295333_6295337,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-21 22:06:46.295000+00:00,2020-05-21 23:13:55.385000+00:00,0 days 01:07:09.090000,67.1515
6295344_6295351,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-21 20:40:26.779000+00:00,2020-05-21 20:57:53.155000+00:00,0 days 00:17:26.376000,17.4396
6295969_6295974,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-05-21 23:14:45.579000+00:00,2020-05-21 23:50:46.534000+00:00,0 days 00:36:00.955000,36.01591666666667
6296007_6296015,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-22 00:30:19.066000+00:00,2020-05-22 01:55:04.286000+00:00,0 days 01:24:45.220000,84.75366666666666
6296016_6296025,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-21 23:41:31.709000+00:00,2020-05-22 00:04:53.516000+00:00,0 days 00:23:21.807000,23.36345
6296017_6296024,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-22 00:30:40.895000+00:00,2020-05-22 01:03:18.438000+00:00,0 days 00:32:37.543000,32.62571666666667
6296056_6296060,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-22 00:06:34.278000+00:00,2020-05-22 00:29:24.883000+00:00,0 days 00:22:50.605000,22.843416666666663
6296069_6296073,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-22 01:47:47.382000+00:00,2020-05-22 02:18:50.239000+00:00,0 days 00:31:02.857000,31.047616666666663
6296527_6296533,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-22 04:33:04.533000+00:00,2020-05-22 05:40:13.642000+00:00,0 days 01:07:09.109000,67.15181666666666
6296534_6296538,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-22 06:00:06.324000+00:00,2020-05-22 07:14:27.917000+00:00,0 days 01:14:21.593000,74.35988333333333
6296540_6296545,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-22 04:33:27.331000+00:00,2020-05-22 04:50:53.798000+00:00,0 days 00:17:26.467000,17.441116666666666
6296937_6296945,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-22 09:29:16.269000+00:00,2020-05-22 10:24:10.367000+00:00,0 days 00:54:54.098000,54.901633333333336
6296938_6296946,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-22 07:57:28.391000+00:00,2020-05-22 08:20:49.233000+00:00,0 days 00:23:20.842000,23.347366666666662
6296947_6296951,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-22 09:29:07.479000+00:00,2020-05-22 09:44:44.629000+00:00,0 days 00:15:37.150000,15.619166666666668
6296952_6296956,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-05-22 07:58:59.346000+00:00,2020-05-22 08:25:45.228000+00:00,0 days 00:26:45.882000,26.7647
6296978_6296982,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-22 08:34:27.199000+00:00,2020-05-22 08:57:20.386000+00:00,0 days 00:22:53.187000,22.88645
6297065_6297070,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-22 10:17:09.284000+00:00,2020-05-22 10:46:43.336000+00:00,0 days 00:29:34.052000,29.567533333333333
6297306_6297310,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-22 11:10:08.859000+00:00,2020-05-22 12:49:01.076000+00:00,0 days 01:38:52.217000,98.87028333333332
6297313_6297317,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-22 11:10:30.043000+00:00,2020-05-22 12:24:38.729000+00:00,0 days 01:14:08.686000,74.14476666666667
6297328_6297334,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-22 11:12:22.311000+00:00,2020-05-22 11:29:46.080000+00:00,0 days 00:17:23.769000,17.39615
6297621_6297625,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-05-22 11:31:55.397000+00:00,2020-05-22 12:24:29.707000+00:00,0 days 00:52:34.310000,52.57183333333333
6297713_6297718,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-05-23 05:54:23.102000+00:00,2020-05-23 06:24:37.985000+00:00,0 days 00:30:14.883000,30.24805
6298919_6298923,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-05-23 04:12:10.079000+00:00,2020-05-23 05:45:33.241000+00:00,0 days 01:33:23.162000,93.38603333333332
6298946_6298950,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2020-05-23 04:34:57.441000+00:00,2020-05-23 05:00:33.211000+00:00,0 days 00:25:35.770000,25.596166666666665
6299335_6299339,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-05-23 05:59:14.325000+00:00,2020-05-23 06:48:21.454000+00:00,0 days 00:49:07.129000,49.11881666666667
6300129_6300137,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-23 20:34:12.780000+00:00,2020-05-23 21:31:09.164000+00:00,0 days 00:56:56.384000,56.939733333333336
6300138_6300147,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-23 11:47:49.866000+00:00,2020-05-23 12:39:47.103000+00:00,0 days 00:51:57.237000,51.95395
6300139_6300146,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-23 21:31:24.976000+00:00,2020-05-23 21:47:04.537000+00:00,0 days 00:15:39.561000,15.65935
6300153_6300161,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-23 11:55:23.090000+00:00,2020-05-23 14:09:02.280000+00:00,0 days 02:13:39.190000,133.65316666666666
6300163_6300168,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-23 21:31:33.557000+00:00,2020-05-23 22:40:46.289000+00:00,0 days 01:09:12.732000,69.2122
6300169_6300177,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-23 11:52:03.329000+00:00,2020-05-23 12:44:43.105000+00:00,0 days 00:52:39.776000,52.662933333333335
6300263_6300270,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-23 20:04:53.246000+00:00,2020-05-23 20:28:12.772000+00:00,0 days 00:23:19.526000,23.325433333333333
6300420_6300424,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2020-05-23 20:09:13.392000+00:00,2020-05-23 21:20:04.812000+00:00,0 days 01:10:51.420000,70.857
6300957_6300961,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-23 22:02:45.905000+00:00,2020-05-23 22:30:39.140000+00:00,0 days 00:27:53.235000,27.88725
6301100_6301105,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-05-23 22:45:41.740000+00:00,2020-05-23 23:11:46.439000+00:00,0 days 00:26:04.699000,26.078316666666662
6301480_6301485,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-24 01:32:16.451000+00:00,2020-05-24 02:55:19.989000+00:00,0 days 01:23:03.538000,83.05896666666666
6301487_6301493,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-24 00:40:38.997000+00:00,2020-05-24 01:04:03.066000+00:00,0 days 00:23:24.069000,23.40115
6301494_6301498,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-24 01:32:27.070000+00:00,2020-05-24 01:48:04.288000+00:00,0 days 00:15:37.218000,15.6203
6301511_6301518,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-24 01:04:32.659000+00:00,2020-05-24 01:27:23.789000+00:00,0 days 00:22:51.130000,22.852166666666665
6301590_6301594,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-24 01:49:12.911000+00:00,2020-05-24 02:19:34.858000+00:00,0 days 00:30:21.947000,30.365783333333333
6301920_6301930,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-24 03:45:21.030000+00:00,2020-05-24 04:55:05.429000+00:00,0 days 01:09:44.399000,69.73998333333333
6301921_6301931,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-24 03:22:08.622000+00:00,2020-05-24 04:32:04.060000+00:00,0 days 01:09:55.438000,69.92396666666667
6301943_6301947,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-24 03:45:13.432000+00:00,2020-05-24 04:02:40.900000+00:00,0 days 00:17:27.468000,17.4578
6302176_6302180,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-05-25 08:40:44.780000+00:00,2020-05-25 09:13:25.197000+00:00,0 days 00:32:40.417000,32.67361666666667
6304128_6304134,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-05-25 04:27:43.266000+00:00,2020-05-25 06:04:35.242000+00:00,0 days 01:36:51.976000,96.86626666666666
6304760_6304773,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-25 09:47:03.941000+00:00,2020-05-25 10:45:52.180000+00:00,0 days 00:58:48.239000,58.803983333333335
6304761_6304774,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-25 08:40:58.421000+00:00,2020-05-25 09:04:19.912000+00:00,0 days 00:23:21.491000,23.358183333333333
6304763_6304772,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-25 09:46:57.866000+00:00,2020-05-25 10:02:35.031000+00:00,0 days 00:15:37.165000,15.619416666666666
6304895_6304900,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-25 09:22:24.552000+00:00,2020-05-25 09:45:16.059000+00:00,0 days 00:22:51.507000,22.85845
6304933_6304937,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-25 10:03:05.807000+00:00,2020-05-25 10:35:24.990000+00:00,0 days 00:32:19.183000,32.319716666666665
6305335_6305344,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-25 12:51:53.001000+00:00,2020-05-25 13:59:38.920000+00:00,0 days 01:07:45.919000,67.76531666666666
6305336_6305345,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-25 14:22:16.684000+00:00,2020-05-25 15:36:45.417000+00:00,0 days 01:14:28.733000,74.47888333333333
6305353_6305359,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-25 12:52:09.784000+00:00,2020-05-25 13:09:33.684000+00:00,0 days 00:17:23.900000,17.398333333333333
6305954_6305958,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-05-25 15:38:48.903000+00:00,2020-05-25 16:05:19.478000+00:00,0 days 00:26:30.575000,26.50958333333333
6305980_6305989,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-25 17:06:55.858000+00:00,2020-05-25 18:06:19.737000+00:00,0 days 00:59:23.879000,59.397983333333336
6305986_6305995,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-25 15:51:00.812000+00:00,2020-05-25 16:14:22.369000+00:00,0 days 00:23:21.557000,23.35928333333333
6305993_6305998,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-25 17:07:13.854000+00:00,2020-05-25 17:22:50.990000+00:00,0 days 00:15:37.136000,15.618933333333333
6306035_6306039,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-25 16:43:33.940000+00:00,2020-05-25 17:06:30.408000+00:00,0 days 00:22:56.468000,22.941133333333333
6306124_6306128,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-25 17:30:23.453000+00:00,2020-05-25 17:55:54.049000+00:00,0 days 00:25:30.596000,25.509933333333333
6306264_6306271,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-05-25 18:10:35.935000+00:00,2020-05-25 19:02:28.774000+00:00,0 days 00:51:52.839000,51.88065
6307174_6307184,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-25 21:37:37.743000+00:00,2020-05-25 22:50:35.777000+00:00,0 days 01:12:58.034000,72.96723333333334
6307175_6307185,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-26 01:04:01.092000+00:00,2020-05-26 03:02:43.454000+00:00,0 days 01:58:42.362000,118.70603333333334
6307186_6307195,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-25 21:37:47.823000+00:00,2020-05-25 21:55:14.147000+00:00,0 days 00:17:26.324000,17.43873333333333
6307348_6307352,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2020-05-25 21:55:14.684000+00:00,2020-05-25 22:20:53.845000+00:00,0 days 00:25:39.161000,25.65268333333333
6307809_6307813,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-05-25 22:50:46.979000+00:00,2020-05-26 00:42:57.897000+00:00,0 days 01:52:10.918000,112.18196666666668
6311916_6311923,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-26 03:05:20.117000+00:00,2020-05-26 04:22:45.760000+00:00,0 days 01:17:25.643000,77.42738333333334
6311921_6311931,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-26 02:12:15.454000+00:00,2020-05-26 02:35:35.808000+00:00,0 days 00:23:20.354000,23.339233333333333
6311922_6311930,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-26 03:05:33.643000+00:00,2020-05-26 03:41:03.217000+00:00,0 days 00:35:29.574000,35.4929
6311943_6311947,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-26 02:39:55.699000+00:00,2020-05-26 03:02:47.432000+00:00,0 days 00:22:51.733000,22.862216666666665
6312066_6312070,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-05-26 03:06:03.312000+00:00,2020-05-26 03:39:02.241000+00:00,0 days 00:32:58.929000,32.98215
6312168_6312172,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-26 03:41:33.045000+00:00,2020-05-26 04:11:41.553000+00:00,0 days 00:30:08.508000,30.1418
6312402_6312408,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-26 04:42:54.556000+00:00,2020-05-26 05:50:03.715000+00:00,0 days 01:07:09.159000,67.15265
6312407_6312412,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-26 07:18:07.192000+00:00,2020-05-26 08:25:59.343000+00:00,0 days 01:07:52.151000,67.86918333333334
6312417_6312426,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-26 04:40:38.875000+00:00,2020-05-26 04:58:03.685000+00:00,0 days 00:17:24.810000,17.4135
6312728_6312732,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2020-05-26 05:52:40.191000+00:00,2020-05-26 07:10:12+00:00,0 days 01:17:31.809000,77.53015
6313435_6313440,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-26 10:03:27.713000+00:00,2020-05-26 10:58:27.454000+00:00,0 days 00:54:59.741000,54.99568333333333
6313444_6313453,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-26 08:53:16.797000+00:00,2020-05-26 09:16:37.590000+00:00,0 days 00:23:20.793000,23.34655
6313445_6313452,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-26 10:03:21.817000+00:00,2020-05-26 10:19:01.206000+00:00,0 days 00:15:39.389000,15.656483333333334
6313454_6313458,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-05-26 08:53:05.458000+00:00,2020-05-26 09:19:04.988000+00:00,0 days 00:25:59.530000,25.992166666666662
6313521_6313527,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-26 09:20:07.352000+00:00,2020-05-26 09:42:58.755000+00:00,0 days 00:22:51.403000,22.856716666666667
6313617_6313621,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-26 11:06:20.611000+00:00,2020-05-26 11:35:26.519000+00:00,0 days 00:29:05.908000,29.098466666666667
6313709_6313713,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-26 11:40:43.757000+00:00,2020-05-26 12:49:54.810000+00:00,0 days 01:09:11.053000,69.18421666666667
6313714_6313720,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-05-26 12:54:08.529000+00:00,2020-05-26 14:31:51.592000+00:00,0 days 01:37:43.063000,97.71771666666666
6313729_6313736,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-05-26 11:15:33.366000+00:00,2020-05-26 11:33:00.508000+00:00,0 days 00:17:27.142000,17.452366666666666
6314388_6314393,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-05-26 14:59:20.338000+00:00,2020-05-26 15:31:58.308000+00:00,0 days 00:32:37.970000,32.63283333333333
6314636_6314640,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-26 16:40:23.294000+00:00,2020-05-26 17:45:40.891000+00:00,0 days 01:05:17.597000,65.29328333333333
6314643_6314649,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-05-26 15:31:01.425000+00:00,2020-05-26 15:54:21.682000+00:00,0 days 00:23:20.257000,23.337616666666666
6314650_6314654,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-05-26 16:40:46.632000+00:00,2020-05-26 16:56:24.011000+00:00,0 days 00:15:37.379000,15.622983333333334
6314682_6314686,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-05-26 16:10:11.356000+00:00,2020-05-26 16:33:05.734000+00:00,0 days 00:22:54.378000,22.9063
6314748_6314752,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-05-26 16:57:49.963000+00:00,2020-05-26 17:23:20.975000+00:00,0 days 00:25:31.012000,25.516866666666665
6315226_6315235,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-05-26 18:38:05.483000+00:00,2020-05-26 20:07:54.082000+00:00,0 days 01:29:48.599000,89.80998333333334
